plot,plot_main,PD,block,rate_pl,strip,stage,diameter_mm,height_cm
302E,302.00,E,3,1.5,2,55,1.3,48.26
302E,302.00,E,3,1.5,2,49,1.4,48.26
302E,302.00,E,3,1.5,2,49,1.5,48.26
302E,302.00,E,3,1.5,2,45,1.1,49.53
302E,302.00,E,3,1.5,2,55,1.6,52.07
302E,302.00,E,3,1.5,2,49,1.8,53.34
302E,302.00,E,3,1.5,2,45,2.6,53.34
302E,302.00,E,3,1.5,2,47,2.7,53.34
302E,302.00,E,3,1.5,2,55,1.1,54.61
302E,302.00,E,3,1.5,2,49,1.4,54.61
302E,302.00,E,3,1.5,2,53,1.1,55.88
302E,302.00,E,3,1.5,2,53,1.2,55.88
302E,302.00,E,3,1.5,2,51,2.1,58.42
302E,302.00,E,3,1.5,2,59,1.5,59.69
302E,302.00,E,3,1.5,2,55,2.1,59.69
302E,302.00,E,3,1.5,2,57,2,60.96
302E,302.00,E,3,1.5,2,59,2.1,60.96
302E,302.00,E,3,1.5,2,57,1.5,62.23
302E,302.00,E,3,1.5,2,59,1.9,62.23
302E,302.00,E,3,1.5,2,55,1.5,63.50
302E,302.00,E,3,1.5,2,59,2.1,63.50
302E,302.00,E,3,1.5,2,59,2.6,63.50
302E,302.00,E,3,1.5,2,55,2.7,63.50
302E,302.00,E,3,1.5,2,51,3.2,63.50
302E,302.00,E,3,1.5,2,55,1.6,66.04
302E,302.00,E,3,1.5,2,59,1.9,66.04
302E,302.00,E,3,1.5,2,59,2,66.04
302E,302.00,E,3,1.5,2,55,2.2,66.04
302E,302.00,E,3,1.5,2,55,2.5,66.04
302E,302.00,E,3,1.5,2,57,2.7,66.04
302E,302.00,E,3,1.5,2,55,3,66.04
302E,302.00,E,3,1.5,2,51,2.7,67.31
302E,302.00,E,3,1.5,2,55,3.2,68.58
302E,302.00,E,3,1.5,2,57,2.2,71.12
302E,302.00,E,3,1.5,2,55,2.3,71.12
302E,302.00,E,3,1.5,2,57,2.4,71.12
302E,302.00,E,3,1.5,2,59,2.7,71.12
302E,302.00,E,3,1.5,2,59,2.4,72.39
302E,302.00,E,3,1.5,2,53,2.3,73.66
302E,302.00,E,3,1.5,2,59,2.4,73.66
302E,302.00,E,3,1.5,2,59,2.4,73.66
302E,302.00,E,3,1.5,2,59,2.6,73.66
302E,302.00,E,3,1.5,2,49,3.4,73.66
302E,302.00,E,3,1.5,2,59,3.5,73.66
302E,302.00,E,3,1.5,2,51,2.3,74.93
302E,302.00,E,3,1.5,2,53,3.7,76.20
302E,302.00,E,3,1.5,2,57,3.3,77.47
302E,302.00,E,3,1.5,2,59,1.7,78.74
302E,302.00,E,3,1.5,2,55,1.8,78.74
302E,302.00,E,3,1.5,2,57,2.6,78.74
302E,302.00,E,3,1.5,2,53,2.7,78.74
302E,302.00,E,3,1.5,2,53,3.2,78.74
302E,302.00,E,3,1.5,2,53,3.6,81.28
302E,302.00,E,3,1.5,2,59,2.1,83.82
302E,302.00,E,3,1.5,2,59,3.5,86.36
302E,302.00,E,3,1.5,2,59,2.5,88.90
302E,302.00,E,3,1.5,2,55,2.6,88.90
302E,302.00,E,3,1.5,2,57,3,91.44
302E,302.00,E,3,1.5,2,59,3.2,91.44
302E,302.00,E,3,1.5,2,59,3,95.25
302E,302.00,E,3,1.5,2,57,3.5,95.25
302E,302.00,E,3,1.5,2,59,2.7,99.06
302E,302.00,E,3,1.5,2,57,3.3,99.06
302E,302.00,E,3,1.5,2,59,3.4,99.06
302E,302.00,E,3,1.5,2,59,2.7,102.87
302E,302.00,E,3,1.5,2,59,3.3,104.14
303E,303.00,E,3,0,3,47,0.3,15.24
303E,303.00,E,3,0,3,41,0.4,15.24
303E,303.00,E,3,0,3,41,1,17.78
303E,303.00,E,3,0,3,43,1.2,17.78
303E,303.00,E,3,0,3,43,0.6,19.05
303E,303.00,E,3,0,3,43,1.1,19.05
303E,303.00,E,3,0,3,43,1.1,19.05
303E,303.00,E,3,0,3,51,1.1,20.32
303E,303.00,E,3,0,3,41,1.7,22.86
303E,303.00,E,3,0,3,49,1,25.40
303E,303.00,E,3,0,3,47,1.2,25.40
303E,303.00,E,3,0,3,41,2.1,25.40
303E,303.00,E,3,0,3,41,2.4,25.40
303E,303.00,E,3,0,3,43,2.3,26.67
303E,303.00,E,3,0,3,45,1.2,27.94
303E,303.00,E,3,0,3,45,1.2,27.94
303E,303.00,E,3,0,3,41,1.3,27.94
303E,303.00,E,3,0,3,43,1.3,27.94
303E,303.00,E,3,0,3,49,1.3,27.94
303E,303.00,E,3,0,3,41,1.4,27.94
303E,303.00,E,3,0,3,49,1.5,27.94
303E,303.00,E,3,0,3,51,1.2,30.48
303E,303.00,E,3,0,3,47,1.4,30.48
303E,303.00,E,3,0,3,43,1.5,30.48
303E,303.00,E,3,0,3,45,1.7,30.48
303E,303.00,E,3,0,3,49,1.2,33.02
303E,303.00,E,3,0,3,47,1.3,33.02
303E,303.00,E,3,0,3,45,1.6,33.02
303E,303.00,E,3,0,3,49,1.7,33.02
303E,303.00,E,3,0,3,49,1.7,33.02
303E,303.00,E,3,0,3,43,1.9,33.02
303E,303.00,E,3,0,3,49,1.2,35.56
303E,303.00,E,3,0,3,49,1.2,35.56
303E,303.00,E,3,0,3,43,1.7,35.56
303E,303.00,E,3,0,3,49,1.8,35.56
303E,303.00,E,3,0,3,39,1.9,35.56
303E,303.00,E,3,0,3,47,1.4,38.10
303E,303.00,E,3,0,3,49,1.5,38.10
303E,303.00,E,3,0,3,43,1.6,38.10
303E,303.00,E,3,0,3,47,1.6,38.10
303E,303.00,E,3,0,3,47,1.7,38.10
303E,303.00,E,3,0,3,47,1.7,38.10
303E,303.00,E,3,0,3,49,1.7,38.10
303E,303.00,E,3,0,3,55,1.8,38.10
303E,303.00,E,3,0,3,49,2.1,39.37
303E,303.00,E,3,0,3,45,1.7,40.64
303E,303.00,E,3,0,3,51,1.7,40.64
303E,303.00,E,3,0,3,43,1.9,40.64
303E,303.00,E,3,0,3,47,1.9,40.64
303E,303.00,E,3,0,3,49,2.6,40.64
303E,303.00,E,3,0,3,47,1.6,41.91
303E,303.00,E,3,0,3,51,2,43.18
303E,303.00,E,3,0,3,47,2.1,43.18
303E,303.00,E,3,0,3,45,2.3,43.18
303E,303.00,E,3,0,3,49,2.4,43.18
303E,303.00,E,3,0,3,49,2,44.45
303E,303.00,E,3,0,3,49,1.4,46.99
303E,303.00,E,3,0,3,49,1.2,48.26
303E,303.00,E,3,0,3,49,1.4,48.26
303E,303.00,E,3,0,3,49,1.7,48.26
303E,303.00,E,3,0,3,55,1.7,48.26
303E,303.00,E,3,0,3,57,2.7,48.26
303E,303.00,E,3,0,3,49,2.1,49.53
303E,303.00,E,3,0,3,49,1.5,50.80
303E,303.00,E,3,0,3,53,1.7,50.80
303E,303.00,E,3,0,3,57,1.7,50.80
303E,303.00,E,3,0,3,49,1.9,50.80
303E,303.00,E,3,0,3,57,3,50.80
303E,303.00,E,3,0,3,57,1.5,53.34
303E,303.00,E,3,0,3,55,2.1,53.34
303E,303.00,E,3,0,3,47,2.6,53.34
303E,303.00,E,3,0,3,55,2.7,53.34
303E,303.00,E,3,0,3,59,2,55.88
303E,303.00,E,3,0,3,47,2.1,55.88
303E,303.00,E,3,0,3,51,2.2,55.88
303E,303.00,E,3,0,3,45,2.4,55.88
303E,303.00,E,3,0,3,53,2.3,58.42
303E,303.00,E,3,0,3,55,2.5,58.42
303E,303.00,E,3,0,3,55,2.5,63.50
303E,303.00,E,3,0,3,49,3,63.50
303E,303.00,E,3,0,3,47,3.6,63.50
303E,303.00,E,3,0,3,51,2.8,64.77
303E,303.00,E,3,0,3,53,3.5,71.12
401E,401.00,E,4,0,1,45,0.7,8.89
401E,401.00,E,4,0,1,45,0.9,17.78
401E,401.00,E,4,0,1,41,1,20.32
401E,401.00,E,4,0,1,41,1.5,20.32
401E,401.00,E,4,0,1,43,1.5,20.32
401E,401.00,E,4,0,1,45,1.5,20.32
401E,401.00,E,4,0,1,41,1.6,20.32
401E,401.00,E,4,0,1,45,1.1,22.86
401E,401.00,E,4,0,1,47,1.3,26.67
401E,401.00,E,4,0,1,45,1.8,27.94
401E,401.00,E,4,0,1,47,1.2,29.21
401E,401.00,E,4,0,1,49,1.5,30.48
401E,401.00,E,4,0,1,43,1.5,31.75
401E,401.00,E,4,0,1,47,1.6,31.75
401E,401.00,E,4,0,1,49,1.7,31.75
401E,401.00,E,4,0,1,51,0.9,33.02
401E,401.00,E,4,0,1,55,1,33.02
401E,401.00,E,4,0,1,49,1.2,33.02
401E,401.00,E,4,0,1,43,1.4,33.02
401E,401.00,E,4,0,1,49,1.4,33.02
401E,401.00,E,4,0,1,49,1.4,33.02
401E,401.00,E,4,0,1,43,1.7,33.02
401E,401.00,E,4,0,1,45,1.7,33.02
401E,401.00,E,4,0,1,45,1.9,33.02
401E,401.00,E,4,0,1,51,2.1,34.29
401E,401.00,E,4,0,1,49,1.6,35.56
401E,401.00,E,4,0,1,49,1.6,35.56
401E,401.00,E,4,0,1,53,1.7,35.56
401E,401.00,E,4,0,1,55,1.5,38.10
401E,401.00,E,4,0,1,49,1.8,38.10
401E,401.00,E,4,0,1,45,2.7,38.10
401E,401.00,E,4,0,1,49,2,39.37
401E,401.00,E,4,0,1,45,1.8,40.64
401E,401.00,E,4,0,1,47,1.9,40.64
401E,401.00,E,4,0,1,53,2.3,40.64
401E,401.00,E,4,0,1,49,2.4,40.64
401E,401.00,E,4,0,1,49,1.6,43.18
401E,401.00,E,4,0,1,49,1.7,44.45
401E,401.00,E,4,0,1,49,1.9,45.72
401E,401.00,E,4,0,1,53,1.9,45.72
401E,401.00,E,4,0,1,49,2.6,45.72
401E,401.00,E,4,0,1,55,1.4,46.99
401E,401.00,E,4,0,1,53,1.5,46.99
401E,401.00,E,4,0,1,51,1.7,46.99
401E,401.00,E,4,0,1,55,1.6,48.26
401E,401.00,E,4,0,1,47,1.7,48.26
401E,401.00,E,4,0,1,49,2.1,48.26
401E,401.00,E,4,0,1,45,2.4,48.26
401E,401.00,E,4,0,1,49,1.7,50.80
401E,401.00,E,4,0,1,59,1.9,50.80
401E,401.00,E,4,0,1,45,3,50.80
401E,401.00,E,4,0,1,53,1.6,53.34
401E,401.00,E,4,0,1,49,2.4,53.34
401E,401.00,E,4,0,1,49,2.4,53.34
401E,401.00,E,4,0,1,55,2.4,53.34
401E,401.00,E,4,0,1,51,1.9,54.61
401E,401.00,E,4,0,1,59,2,54.61
401E,401.00,E,4,0,1,49,2.4,54.61
401E,401.00,E,4,0,1,51,2.5,54.61
401E,401.00,E,4,0,1,55,1.8,55.88
401E,401.00,E,4,0,1,49,2,55.88
401E,401.00,E,4,0,1,53,2.7,55.88
401E,401.00,E,4,0,1,53,3,55.88
401E,401.00,E,4,0,1,49,3.3,55.88
401E,401.00,E,4,0,1,57,3,57.15
401E,401.00,E,4,0,1,57,1.1,58.42
401E,401.00,E,4,0,1,59,1.6,58.42
401E,401.00,E,4,0,1,51,2.3,58.42
401E,401.00,E,4,0,1,57,2.4,58.42
401E,401.00,E,4,0,1,53,2.6,58.42
401E,401.00,E,4,0,1,57,2.7,58.42
401E,401.00,E,4,0,1,49,3,58.42
401E,401.00,E,4,0,1,41,3.4,58.42
401E,401.00,E,4,0,1,55,2.5,59.69
401E,401.00,E,4,0,1,59,1.8,60.96
401E,401.00,E,4,0,1,57,2.4,60.96
401E,401.00,E,4,0,1,55,3.2,60.96
401E,401.00,E,4,0,1,57,2.7,62.23
401E,401.00,E,4,0,1,49,3.9,62.23
401E,401.00,E,4,0,1,59,1.8,63.50
401E,401.00,E,4,0,1,59,1.8,63.50
401E,401.00,E,4,0,1,57,2.2,63.50
401E,401.00,E,4,0,1,59,2.2,63.50
401E,401.00,E,4,0,1,59,2.4,63.50
401E,401.00,E,4,0,1,53,3.4,64.77
401E,401.00,E,4,0,1,49,2.4,66.04
401E,401.00,E,4,0,1,59,2.4,66.04
401E,401.00,E,4,0,1,51,3.2,66.04
401E,401.00,E,4,0,1,55,3.2,67.31
401E,401.00,E,4,0,1,55,3.6,67.31
401E,401.00,E,4,0,1,59,2.9,68.58
401E,401.00,E,4,0,1,53,3.1,68.58
401E,401.00,E,4,0,1,55,3.5,68.58
401E,401.00,E,4,0,1,53,4.1,68.58
401E,401.00,E,4,0,1,59,2.6,71.12
401E,401.00,E,4,0,1,55,3,71.12
401E,401.00,E,4,0,1,59,3,71.12
401E,401.00,E,4,0,1,57,3,72.39
401E,401.00,E,4,0,1,55,3.2,73.66
401E,401.00,E,4,0,1,59,3,77.47
401E,401.00,E,4,0,1,59,3.1,78.74
401E,401.00,E,4,0,1,57,3.4,78.74
402E,402.00,E,4,3,2,41,0.7,17.78
402E,402.00,E,4,3,2,45,1.2,17.78
402E,402.00,E,4,3,2,45,0.4,19.05
402E,402.00,E,4,3,2,45,1,20.32
402E,402.00,E,4,3,2,45,1.2,20.32
402E,402.00,E,4,3,2,47,1.8,20.32
402E,402.00,E,4,3,2,47,1,21.59
402E,402.00,E,4,3,2,47,1,21.59
402E,402.00,E,4,3,2,45,1.4,21.59
402E,402.00,E,4,3,2,35,0.7,22.86
402E,402.00,E,4,3,2,47,0.7,22.86
402E,402.00,E,4,3,2,41,0.9,22.86
402E,402.00,E,4,3,2,41,1.7,22.86
402E,402.00,E,4,3,2,49,1.8,22.86
402E,402.00,E,4,3,2,41,2.1,22.86
402E,402.00,E,4,3,2,45,2.3,22.86
402E,402.00,E,4,3,2,41,1.2,24.13
402E,402.00,E,4,3,2,47,1.4,24.13
402E,402.00,E,4,3,2,41,1.2,25.40
402E,402.00,E,4,3,2,41,1.3,25.40
402E,402.00,E,4,3,2,17,1.1,27.94
402E,402.00,E,4,3,2,45,1.1,27.94
402E,402.00,E,4,3,2,51,1.1,27.94
402E,402.00,E,4,3,2,45,1.3,27.94
402E,402.00,E,4,3,2,47,1.5,27.94
402E,402.00,E,4,3,2,49,2,27.94
402E,402.00,E,4,3,2,47,1.1,29.21
402E,402.00,E,4,3,2,45,1.7,29.21
402E,402.00,E,4,3,2,45,1.6,30.48
402E,402.00,E,4,3,2,45,1.7,30.48
402E,402.00,E,4,3,2,41,2.1,31.75
402E,402.00,E,4,3,2,45,1,33.02
402E,402.00,E,4,3,2,49,1.3,33.02
402E,402.00,E,4,3,2,45,1.5,33.02
402E,402.00,E,4,3,2,47,1.8,33.02
402E,402.00,E,4,3,2,49,1.8,34.29
402E,402.00,E,4,3,2,47,1.4,35.56
402E,402.00,E,4,3,2,45,1.7,35.56
402E,402.00,E,4,3,2,47,2,35.56
402E,402.00,E,4,3,2,47,2.5,35.56
402E,402.00,E,4,3,2,47,2,36.83
402E,402.00,E,4,3,2,49,2.5,36.83
402E,402.00,E,4,3,2,47,1.3,38.10
402E,402.00,E,4,3,2,47,1.4,38.10
402E,402.00,E,4,3,2,47,1.7,38.10
402E,402.00,E,4,3,2,49,1.8,38.10
402E,402.00,E,4,3,2,49,2.4,38.10
402E,402.00,E,4,3,2,47,1.4,39.37
402E,402.00,E,4,3,2,51,1.4,39.37
402E,402.00,E,4,3,2,49,1.5,39.37
402E,402.00,E,4,3,2,49,1.8,40.64
402E,402.00,E,4,3,2,49,1.8,40.64
402E,402.00,E,4,3,2,47,2,40.64
402E,402.00,E,4,3,2,43,2.5,40.64
402E,402.00,E,4,3,2,55,1.3,43.18
402E,402.00,E,4,3,2,47,1.6,43.18
402E,402.00,E,4,3,2,43,2.2,43.18
402E,402.00,E,4,3,2,45,2.2,43.18
402E,402.00,E,4,3,2,49,2.2,43.18
402E,402.00,E,4,3,2,47,2.5,43.18
402E,402.00,E,4,3,2,51,2.5,43.18
402E,402.00,E,4,3,2,49,1.5,44.45
402E,402.00,E,4,3,2,55,1.6,44.45
402E,402.00,E,4,3,2,53,2.1,44.45
402E,402.00,E,4,3,2,47,2.4,44.45
402E,402.00,E,4,3,2,45,1.9,45.72
402E,402.00,E,4,3,2,47,2.3,45.72
402E,402.00,E,4,3,2,47,2.4,45.72
402E,402.00,E,4,3,2,49,2.4,45.72
402E,402.00,E,4,3,2,53,2.4,45.72
402E,402.00,E,4,3,2,47,2.5,46.99
402E,402.00,E,4,3,2,53,2.6,48.26
402E,402.00,E,4,3,2,49,3.6,48.26
402E,402.00,E,4,3,2,53,2.5,50.80
402E,402.00,E,4,3,2,49,2.3,53.34
402E,402.00,E,4,3,2,57,3,53.34
402E,402.00,E,4,3,2,49,2.7,54.61
402E,402.00,E,4,3,2,45,3,54.61
402E,402.00,E,4,3,2,55,2.4,55.88
402E,402.00,E,4,3,2,53,2.7,55.88
402E,402.00,E,4,3,2,49,3,58.42
402E,402.00,E,4,3,2,53,2.5,63.50
402E,402.00,E,4,3,2,49,3.5,68.58
403E,403.00,E,4,1.5,3,45,0.7,22.86
403E,403.00,E,4,1.5,3,45,1,24.13
403E,403.00,E,4,1.5,3,49,1.3,27.94
403E,403.00,E,4,1.5,3,49,1.1,30.48
403E,403.00,E,4,1.5,3,53,1.4,36.83
403E,403.00,E,4,1.5,3,51,1.1,38.10
403E,403.00,E,4,1.5,3,53,1.2,38.10
403E,403.00,E,4,1.5,3,55,1.2,38.10
403E,403.00,E,4,1.5,3,51,1.4,38.10
403E,403.00,E,4,1.5,3,49,1.4,40.64
403E,403.00,E,4,1.5,3,49,1.7,40.64
403E,403.00,E,4,1.5,3,49,1.8,40.64
403E,403.00,E,4,1.5,3,49,1.9,40.64
403E,403.00,E,4,1.5,3,51,2,44.45
403E,403.00,E,4,1.5,3,49,1.9,45.72
403E,403.00,E,4,1.5,3,55,2,45.72
403E,403.00,E,4,1.5,3,49,1.6,46.99
403E,403.00,E,4,1.5,3,53,1,48.26
403E,403.00,E,4,1.5,3,49,2.1,48.26
403E,403.00,E,4,1.5,3,49,2.1,50.80
403E,403.00,E,4,1.5,3,49,2.1,50.80
403E,403.00,E,4,1.5,3,51,2.4,53.34
403E,403.00,E,4,1.5,3,51,2.4,55.88
403E,403.00,E,4,1.5,3,59,1.1,57.15
403E,403.00,E,4,1.5,3,49,1.9,57.15
403E,403.00,E,4,1.5,3,51,2.4,57.15
403E,403.00,E,4,1.5,3,59,2.1,58.42
403E,403.00,E,4,1.5,3,59,2.4,59.69
403E,403.00,E,4,1.5,3,47,1.6,60.96
403E,403.00,E,4,1.5,3,53,2.4,60.96
403E,403.00,E,4,1.5,3,59,2.4,62.23
403E,403.00,E,4,1.5,3,53,2.4,63.50
403E,403.00,E,4,1.5,3,51,2.6,63.50
403E,403.00,E,4,1.5,3,53,2.6,64.77
403E,403.00,E,4,1.5,3,57,2.6,66.04
403E,403.00,E,4,1.5,3,59,2.6,66.04
403E,403.00,E,4,1.5,3,59,2.8,66.04
403E,403.00,E,4,1.5,3,57,2.8,68.58
403E,403.00,E,4,1.5,3,53,3.5,68.58
403E,403.00,E,4,1.5,3,57,2.5,71.12
403E,403.00,E,4,1.5,3,55,3,71.12
403E,403.00,E,4,1.5,3,57,3,71.12
403E,403.00,E,4,1.5,3,57,3.6,71.12
403E,403.00,E,4,1.5,3,53,3,72.39
403E,403.00,E,4,1.5,3,57,3.2,72.39
403E,403.00,E,4,1.5,3,57,3.3,72.39
403E,403.00,E,4,1.5,3,57,2.6,73.66
403E,403.00,E,4,1.5,3,59,2.6,73.66
403E,403.00,E,4,1.5,3,55,2.7,73.66
403E,403.00,E,4,1.5,3,55,3,73.66
403E,403.00,E,4,1.5,3,55,3.3,74.93
403E,403.00,E,4,1.5,3,53,2.5,76.20
403E,403.00,E,4,1.5,3,57,3.4,77.47
403E,403.00,E,4,1.5,3,55,3.4,78.74
403E,403.00,E,4,1.5,3,57,3.4,78.74
403E,403.00,E,4,1.5,3,53,3.6,80.01
403E,403.00,E,4,1.5,3,59,2.7,81.28
403E,403.00,E,4,1.5,3,57,2.8,81.28
403E,403.00,E,4,1.5,3,55,3.1,81.28
403E,403.00,E,4,1.5,3,59,2.9,82.55
403E,403.00,E,4,1.5,3,59,3,83.82
403E,403.00,E,4,1.5,3,57,3.2,83.82
403E,403.00,E,4,1.5,3,55,3.4,83.82
403E,403.00,E,4,1.5,3,59,3.6,83.82
403E,403.00,E,4,1.5,3,55,3.3,85.09
403E,403.00,E,4,1.5,3,55,3.9,85.09
403E,403.00,E,4,1.5,3,55,4.1,86.36
403E,403.00,E,4,1.5,3,55,3.4,88.90
403E,403.00,E,4,1.5,3,59,3.4,96.52
501E,501.00,E,5,3,1,59,3,86.36
501E,501.00,E,5,3,1,45,1.7,39.37
501E,501.00,E,5,3,1,51,1,40.64
501E,501.00,E,5,3,1,51,1.7,48.26
501E,501.00,E,5,3,1,55,1.8,54.61
501E,501.00,E,5,3,1,59,2.4,57.15
501E,501.00,E,5,3,1,51,1.8,58.42
501E,501.00,E,5,3,1,59,2.3,58.42
501E,501.00,E,5,3,1,59,2.2,60.96
501E,501.00,E,5,3,1,59,1.5,63.50
501E,501.00,E,5,3,1,59,1.6,63.50
501E,501.00,E,5,3,1,59,2.3,63.50
501E,501.00,E,5,3,1,59,2.4,63.50
501E,501.00,E,5,3,1,55,2.4,66.04
501E,501.00,E,5,3,1,49,2.6,66.04
501E,501.00,E,5,3,1,59,2,68.58
501E,501.00,E,5,3,1,59,2.5,68.58
501E,501.00,E,5,3,1,55,2.7,69.85
501E,501.00,E,5,3,1,59,1.5,71.12
501E,501.00,E,5,3,1,59,1.9,71.12
501E,501.00,E,5,3,1,57,2,71.12
501E,501.00,E,5,3,1,59,1.9,73.66
501E,501.00,E,5,3,1,59,2.3,73.66
501E,501.00,E,5,3,1,57,3,73.66
501E,501.00,E,5,3,1,59,3,73.66
501E,501.00,E,5,3,1,59,3.2,73.66
501E,501.00,E,5,3,1,57,2.4,74.93
501E,501.00,E,5,3,1,59,2.1,76.20
501E,501.00,E,5,3,1,55,2.4,76.20
501E,501.00,E,5,3,1,59,2.6,76.20
501E,501.00,E,5,3,1,59,3.1,76.20
501E,501.00,E,5,3,1,53,3.6,76.20
501E,501.00,E,5,3,1,55,4,76.20
501E,501.00,E,5,3,1,57,3.5,77.47
501E,501.00,E,5,3,1,59,2.3,78.74
501E,501.00,E,5,3,1,57,3.2,78.74
501E,501.00,E,5,3,1,59,2.7,80.01
501E,501.00,E,5,3,1,57,2.7,81.28
501E,501.00,E,5,3,1,59,3.2,81.28
501E,501.00,E,5,3,1,49,4.2,81.28
501E,501.00,E,5,3,1,59,2.5,82.55
501E,501.00,E,5,3,1,59,3.3,82.55
501E,501.00,E,5,3,1,53,2.6,83.82
501E,501.00,E,5,3,1,59,2.6,83.82
501E,501.00,E,5,3,1,57,3.3,83.82
501E,501.00,E,5,3,1,55,3.6,83.82
501E,501.00,E,5,3,1,55,3.6,83.82
501E,501.00,E,5,3,1,57,2.4,85.09
501E,501.00,E,5,3,1,55,2.1,86.36
501E,501.00,E,5,3,1,59,3,86.36
501E,501.00,E,5,3,1,55,3.9,86.36
501E,501.00,E,5,3,1,55,4.2,86.36
501E,501.00,E,5,3,1,57,3,87.63
501E,501.00,E,5,3,1,55,3.1,87.63
501E,501.00,E,5,3,1,59,3.1,87.63
501E,501.00,E,5,3,1,59,3.4,87.63
501E,501.00,E,5,3,1,51,2.8,88.90
501E,501.00,E,5,3,1,53,3.7,88.90
501E,501.00,E,5,3,1,57,3.7,88.90
501E,501.00,E,5,3,1,59,3,90.17
501E,501.00,E,5,3,1,55,3,91.44
501E,501.00,E,5,3,1,59,3.3,91.44
501E,501.00,E,5,3,1,57,3.6,91.44
501E,501.00,E,5,3,1,59,2.3,92.71
501E,501.00,E,5,3,1,59,3.2,92.71
501E,501.00,E,5,3,1,59,3.3,92.71
501E,501.00,E,5,3,1,57,4.4,92.71
501E,501.00,E,5,3,1,59,3,93.98
501E,501.00,E,5,3,1,59,3.2,93.98
501E,501.00,E,5,3,1,57,3,95.25
501E,501.00,E,5,3,1,59,3.7,95.25
501E,501.00,E,5,3,1,57,3.8,95.25
501E,501.00,E,5,3,1,59,3.2,96.52
501E,501.00,E,5,3,1,59,3.7,96.52
501E,501.00,E,5,3,1,57,3.2,97.79
501E,501.00,E,5,3,1,59,3.8,99.06
501E,501.00,E,5,3,1,57,3.9,99.06
501E,501.00,E,5,3,1,59,3.9,99.06
501E,501.00,E,5,3,1,59,4.2,101.60
501E,501.00,E,5,3,1,59,3.8,102.87
501E,501.00,E,5,3,1,59,3.8,102.87
501E,501.00,E,5,3,1,59,3.3,104.14
501E,501.00,E,5,3,1,57,4.2,104.14
502E,502.00,E,5,0,2,45,0.5,17.78
502E,502.00,E,5,0,2,45,1,17.78
502E,502.00,E,5,0,2,49,1.3,17.78
502E,502.00,E,5,0,2,51,0.9,20.32
502E,502.00,E,5,0,2,41,1.1,20.32
502E,502.00,E,5,0,2,47,1.5,20.32
502E,502.00,E,5,0,2,45,1.5,22.86
502E,502.00,E,5,0,2,47,1,25.40
502E,502.00,E,5,0,2,45,1.4,26.67
502E,502.00,E,5,0,2,45,1.8,27.94
502E,502.00,E,5,0,2,49,1,29.21
502E,502.00,E,5,0,2,45,1.7,29.21
502E,502.00,E,5,0,2,51,1.7,29.21
502E,502.00,E,5,0,2,59,1.2,30.48
502E,502.00,E,5,0,2,51,1.3,30.48
502E,502.00,E,5,0,2,45,1.4,30.48
502E,502.00,E,5,0,2,47,1.4,30.48
502E,502.00,E,5,0,2,45,1.5,31.75
502E,502.00,E,5,0,2,59,1.4,33.02
502E,502.00,E,5,0,2,49,1.5,33.02
502E,502.00,E,5,0,2,51,1.7,33.02
502E,502.00,E,5,0,2,57,1.7,33.02
502E,502.00,E,5,0,2,45,1.9,33.02
502E,502.00,E,5,0,2,47,2,33.02
502E,502.00,E,5,0,2,45,2.1,33.02
502E,502.00,E,5,0,2,47,1.2,35.56
502E,502.00,E,5,0,2,51,1.3,35.56
502E,502.00,E,5,0,2,47,1.9,35.56
502E,502.00,E,5,0,2,47,2.3,35.56
502E,502.00,E,5,0,2,47,2.3,36.83
502E,502.00,E,5,0,2,51,1.4,38.10
502E,502.00,E,5,0,2,49,1.8,38.10
502E,502.00,E,5,0,2,53,2.1,38.10
502E,502.00,E,5,0,2,53,1.4,39.37
502E,502.00,E,5,0,2,53,1.4,40.64
502E,502.00,E,5,0,2,47,1.9,40.64
502E,502.00,E,5,0,2,51,2,40.64
502E,502.00,E,5,0,2,49,2.5,41.91
502E,502.00,E,5,0,2,49,2.6,41.91
502E,502.00,E,5,0,2,47,1.2,43.18
502E,502.00,E,5,0,2,49,1.4,43.18
502E,502.00,E,5,0,2,51,1.7,43.18
502E,502.00,E,5,0,2,59,1.7,43.18
502E,502.00,E,5,0,2,49,2.4,43.18
502E,502.00,E,5,0,2,55,2.4,43.18
502E,502.00,E,5,0,2,55,1.9,45.72
502E,502.00,E,5,0,2,49,2,45.72
502E,502.00,E,5,0,2,53,2.1,45.72
502E,502.00,E,5,0,2,49,2.3,45.72
502E,502.00,E,5,0,2,55,2.5,45.72
502E,502.00,E,5,0,2,51,1.7,48.26
502E,502.00,E,5,0,2,53,1.7,48.26
502E,502.00,E,5,0,2,51,2,48.26
502E,502.00,E,5,0,2,53,2.5,48.26
502E,502.00,E,5,0,2,57,2.5,48.26
502E,502.00,E,5,0,2,59,2.6,48.26
502E,502.00,E,5,0,2,49,2.7,48.26
502E,502.00,E,5,0,2,45,3,48.26
502E,502.00,E,5,0,2,47,3,48.26
502E,502.00,E,5,0,2,55,3,48.26
502E,502.00,E,5,0,2,55,1.8,50.80
502E,502.00,E,5,0,2,51,2.4,50.80
502E,502.00,E,5,0,2,51,2.5,50.80
502E,502.00,E,5,0,2,45,2.6,50.80
502E,502.00,E,5,0,2,55,2,52.07
502E,502.00,E,5,0,2,55,1.2,53.34
502E,502.00,E,5,0,2,49,2,53.34
